sigma,B,Obj_mass,Obj_concentration,Obj_retentate_concentration,Obj_permeate_conductivity,Obj_retentate_conductivity
0.42105263157894735,4.73684294736842,1.145734351675508,2.2230214822141923,2.084952231095106,3.0397684456665024,1.6955403499132797
0.42105263157894735,6.315790263157894,1.2455155733369658,2.0919103545158984,2.049682605695248,3.190161494686545,1.663769253629682
0.42105263157894735,7.894737578947368,1.3197833742114948,2.0264986679347463,2.026509966358185,3.2982985378786775,1.6430929933349172
0.42105263157894735,9.47368489473684,1.3761736953523023,2.0092576669085362,2.0110068601045072,3.378453348577994,1.629394529032363
0.42105263157894735,11.052632210526314,1.4201464080381492,2.020413623790596,2.0004854862145627,3.439901872943545,1.620197995560023
0.42105263157894735,12.631579526315788,1.4552890286951994,2.045312604066062,1.9932739526665488,3.488395353543666,1.6139747037800725
0.42105263157894735,14.210526842105262,1.48397457490626,2.075355842203899,1.9883069783813652,3.5275949032387754,1.6097563988484933
0.5263157894736842,15.789474157894736,1.4396198028669187,2.1030774936777754,1.982954920788785,3.559835100310039,1.6051982257802073
0.5263157894736842,17.36842147368421,1.4653067865752671,2.1324753696075653,1.9811463949553485,3.586925583673626,1.6037896394859308
0.5263157894736842,18.947368789473682,1.4872574389670077,2.1598421142363446,1.9799920764224057,3.609961359235165,1.602951141203788
0.5263157894736842,20.526316105263156,1.5062221091967036,2.1849211616194135,1.979305222556148,3.629785848500455,1.6025164905656843
0.5263157894736842,22.10526342105263,1.5227657753108106,2.2077401392554745,1.978954998579378,3.6470245728654356,1.6023697071330627
0.5263157894736842,23.684210736842104,1.5373209226438793,2.2284495394301964,1.9788484378666211,3.6621509857807553,1.6024287452544976
0.5263157894736842,25.263158052631578,1.5502237075792864,2.24724374748527,1.9789186567915629,3.6755298947338417,1.6026348612393384
0.5263157894736842,26.842105368421052,1.5617390836402698,2.2643234180337104,1.9791170127787352,3.687446856395105,1.6029455575328386
0.5263157894736842,28.421052684210526,1.5720785505711177,2.2798785011305323,1.9794077971703528,3.698128543051462,1.6033298198041999
0.5263157894736842,30.0,1.5814128977404711,2.294081507980902,1.9797645872869658,3.7077571491454178,1.6037648511252003
0.5789473684210527,1e-06,1.535092709507527,3.0457574065756314,2.2971388558362835,3.045757443372134,1.8905239302984802
0.5789473684210527,1.5789483157894735,1.1092277433127278,2.6985168554055914,2.176513839282386,2.701134467771839,1.778758007040843
0.5789473684210527,3.1578956315789473,0.9329704033896088,2.427987023160816,2.1045128703914586,2.8385362050653256,1.712922326395989
0.5789473684210527,4.73684294736842,0.9637205526709561,2.2259624840209056,2.060081362525915,3.0404759082983164,1.6727663676970832
0.5789473684210527,6.315790263157894,1.0565232623718683,2.0943208926511727,2.0319148911291975,3.1905392157071444,1.647582429439323
0.5789473684210527,7.894737578947368,1.1464769379783097,2.027280167942706,2.0136542134042714,3.2984750521796498,1.63143052830814
0.5789473684210527,9.47368489473684,1.22125097518434,2.0081754705315538,2.001604820420539,3.3785076153506806,1.6208978978321809
0.5789473684210527,11.052632210526314,1.2817588635535453,2.017816925084244,1.9935555247176115,3.439879856275294,1.6139595413455485
0.5789473684210527,12.631579526315788,1.3309242294415389,2.041689123978959,1.9881446902787483,3.4883245582495728,1.609376973376703
0.5789473684210527,14.210526842105262,1.3713642967933448,2.071112927479515,1.9845110830969293,3.5274924068885753,1.6063712536997703
0.5263157894736842,1e-06,1.4093741313288648,3.0457573800368496,2.321094522855917,3.045757240130722,1.912984302730689
0.5263157894736842,1.5789483157894735,1.0116431912458899,2.698416811358367,2.192924045360445,2.701001863087825,1.793988774105636
0.5263157894736842,3.1578956315789473,0.9261647275473299,2.427323478949066,2.1158635587797536,2.838169676017534,1.723370166106051
0.5263157894736842,4.73684294736842,1.0100027075013207,2.2249897097469873,2.068036724267724,3.040240786402006,1.680042415527739
0.5263157894736842,6.315790263157894,1.114533075777588,2.0935166673211265,2.0375710089934524,3.1904129537757626,1.652729770826668
0.5263157894736842,7.894737578947368,1.2026070173822179,2.0270092875498698,2.0177291451640214,3.2984154872025298,1.6351233385973913
0.5263157894736842,9.47368489473684,1.2724727965523341,2.0085200155873366,2.00457223655387,3.3784886909695877,1.6235765396047275
0.5263157894736842,11.052632210526314,1.3279333600007568,2.018664836395608,1.9957323845830293,3.439886356940956,1.6159166198942991
0.5263157894736842,12.631579526315788,1.3726009802663137,2.042880275989319,1.9897468897628758,3.4883473581203233,1.610810799713472
0.5263157894736842,14.210526842105262,1.409182484883088,2.0725124141687292,1.985688473456595,3.5275258288182627,1.6074189803318257
0.5789473684210527,15.789474157894736,1.4050855700188918,2.1015647914282587,1.9820963795286202,3.5597947082248185,1.6044398698458486
0.5789473684210527,17.36842147368421,1.433574547084798,2.130911598741349,1.9805304437299625,3.5868806377083575,1.6032511713661053
0.5789473684210527,18.947368789473682,1.457931209948807,2.15826642668823,1.979562921858893,3.609913495327777,1.6025817975166339
0.5789473684210527,20.526316105263156,1.478977601274257,2.183357672497708,1.9790214218995619,3.629736194814263,1.602278605730887
0.5789473684210527,22.10526342105263,1.4973363958284727,2.20620336344982,1.978785339393837,3.64697391857057,1.6022349376486287
0.5789473684210527,23.684210736842104,1.5134860290114163,2.2269479063309716,1.9787691141951265,3.662099888725305,1.6023754882834558
0.5789473684210527,25.263158052631578,1.5277992538149292,2.245781832249961,1.9789113021511062,3.675478751940756,1.6026464597931454
