B,Lp,Obj_mass,Obj_concentration,Obj_retentate_concentration,panel_id
1e-06,3.91395918367347,-1.819014197676436,1.890764391693988,0.8686291952444102,B
1e-06,4.05587755102041,-1.7948313439004275,1.890796602155496,0.7064770566001897,B
1e-06,4.19779591836735,-1.76552044269853,1.8908266081722216,0.5592098520987429,B
1e-06,4.33971428571429,-1.732570153259127,1.8908546369294523,0.4638858201908838,B
1e-06,4.48163265306122,-1.6972542692403998,1.890880884704924,0.4568767872171278,B
1e-06,4.62355102040816,-1.6606003493005694,1.8909055219561048,0.5329926082945136,B
1e-06,4.7654693877551,-1.6234000182559438,1.8909286974467052,0.6522981437024732,B
1e-06,4.90738775510204,-1.586240154533654,1.8909505416127177,0.7811230865923687,B
1e-06,5.04930612244898,-1.5495408985326409,1.890971169326341,0.9037260031338036,B
1e-06,5.19122448979592,-1.5135922532814825,1.8909906821766005,1.0151646907935532,B
1e-06,5.33314285714286,-1.4785856962351214,1.8910091703619096,1.1149473434007031,B
1e-06,5.4750612244898,-1.4446398356753345,1.8910267142691044,1.2040720692585376,B
1e-06,5.61697959183673,-1.411820336015504,1.8910433857962308,1.2838865698274755,B
1e-06,5.75889795918367,-1.380155082852619,1.8910592494668976,1.355692550071807,B
1e-06,5.90081632653061,-1.349645440460802,1.8910743633731133,1.420630206156961,B
1e-06,6.04273469387755,-1.3202745424599092,1.8910887799753768,1.4796626999504814,B
1e-06,6.18465306122449,-1.2920133417144035,1.8911025467862483,1.5335932444025484,B
1e-06,6.32657142857143,-1.264824977074735,1.891115706955566,1.5830899768665954,B
1e-06,6.46848979591837,-1.2386678648901828,1.891128299772932,1.628710040848672,B
1e-06,6.61040816326531,-1.2134979614839372,1.891140361102612,1.670920213615484,B
1e-06,6.75232653061224,-1.1892702804244135,1.8911519237589491,1.7101138607298385,B
1e-06,6.89424489795918,-1.165939973553009,1.891163017832879,1.7466245537064076,B
1e-06,7.03616326530612,-1.1434631224251244,1.891173670978909,1.7807369568252835,B
1e-06,7.17808163265306,-1.1217971268587763,1.8911839086611912,1.81269548169255,B
1e-06,7.32,-1.1009011132201558,1.8911937543747968,1.8427111690368407,B
0.040817306122449,0.366,-0.6313974013980604,1.6633154390755671,3.036112196078685,B
0.040817306122449,0.507918367346939,-0.699610571721757,1.6920289011349998,2.9767538816105468,B
0.040817306122449,0.649836734693878,-0.7672331015223538,1.7078076660577095,2.9167243197290063,B
0.040817306122449,0.791755102040816,-0.8344542022900875,1.717128602810077,2.8559093157015827,B
0.040817306122449,0.933673469387755,-0.901461499422928,1.7227475349269048,2.7941973771163022,B
0.040817306122449,1.07559183673469,-0.9684485928621832,1.7260344346725067,2.731468142934285,B
0.040817306122449,1.21751020408163,-1.0356137730495123,1.727747495304438,2.667586858087103,B
0.040817306122449,1.35942857142857,-1.103155685451663,1.728340752543012,2.6024004454003107,B
0.040817306122449,1.50134693877551,-1.1712671777939514,1.7281031095744006,2.535733739731141,B
0.040817306122449,1.64326530612245,-1.240127167200513,1.727227525532402,2.467385239273254,B
0.040817306122449,1.78518367346939,-1.3098896253676504,1.7258481231763223,2.3971219556743817,B
0.040817306122449,1.92710204081633,-1.3806681464881594,1.7240613322786549,2.324672947402281,B
0.040817306122449,2.06902040816327,-1.452513849692901,1.721938538413598,2.249721065412011,B
0.040817306122449,2.2109387755102,-1.5253835324992548,1.7195339743780902,2.1718922631202844,B
0.040817306122449,2.35285714285714,-1.5990941710009,1.7168898132212755,2.090741605017212,B
0.040817306122449,2.49477551020408,-1.673259474022134,1.7140395557070247,2.0057347618220858,B
0.040817306122449,2.63669387755102,-1.7472053509148533,1.7110103417366518,1.9162232495734732,B
0.040817306122449,2.77861224489796,-1.819866143257035,1.7078245617530374,1.821411005033642,B
0.040817306122449,2.9205306122449,-1.889675995450752,1.70450100233251,1.7203089113660048,B
0.040817306122449,3.06244897959184,-1.9544938433018129,1.7010556734888287,1.61167286427796,B
0.040817306122449,3.20436734693878,-2.011634375543964,1.6975024150427178,1.4939205255952883,B
0.040817306122449,3.34628571428571,-2.0581005148430456,1.6938533468616737,1.3650249249216388,B
0.040817306122449,3.48820408163265,-2.09107716800475,1.6901192064752664,1.2223999416211897,B
0.040817306122449,3.63012244897959,-2.108606553368386,1.6863096034662348,1.0628614885036312,B
0.040817306122449,3.77204081632653,-2.1101749421826796,1.682433215763078,0.8830114541915149,B
0.040817306122449,3.91395918367347,-2.0968874826128605,1.6784979403012086,0.6813767642353943,B
0.040817306122449,4.05587755102041,-2.0711227185280725,1.6745110069284612,0.4669480874558728,B
0.040817306122449,4.19779591836735,-2.0358765824862624,1.670479071924927,0.2838391269422925,B
0.040817306122449,4.33971428571429,-1.9941291527585807,1.666408287172666,0.2265170638643348,B
0.040817306122449,4.48163265306122,-1.948442561714257,1.662304356935585,0.3293686195830019,B
0.040817306122449,4.62355102040816,-1.9008096354720387,1.658172589214495,0.5050116349933628,B
0.040817306122449,4.7654693877551,-1.8526705673134232,1.6540179217288504,0.682218378393351,B
0.040817306122449,4.90738775510204,-1.8050066617981095,1.6498449601905756,0.8395377754937594,B
0.040817306122449,5.04930612244898,-1.7584506861411888,1.6456580005825556,0.975252066629035,B
0.040817306122449,5.19122448979592,-1.7133852405432364,1.6414610509221992,1.0923119060746556,B
0.040817306122449,5.33314285714286,-1.6700201738849936,1.6372578493983865,1.1940898985105837,B
0.040817306122449,5.4750612244898,-1.6284495101138534,1.6330518790208404,1.2834473814390837,B
0.040817306122449,5.61697959183673,-1.5886916879596635,1.6288463844503511,1.3626477415111982,B
0.040817306122449,5.75889795918367,-1.5507172380316847,1.624644382511872,1.4334539679974303,B
0.040817306122449,5.90081632653061,-1.5144675346382268,1.6204486767589483,1.4972430044728318,B
0.040817306122449,6.04273469387755,-1.4798672866682894,1.6162618664144817,1.5551003451158791,B
0.040817306122449,6.18465306122449,-1.446832777679943,1.6120863567375567,1.6078915933575553,B
0.040817306122449,6.32657142857143,-1.4152772290909743,1.6079243736612745,1.6563152235372942,B
0.040817306122449,6.46848979591837,-1.3851141749799645,1.603777962399852,1.7009413524982924,B
0.040817306122449,6.61040816326531,-1.356259607227018,1.5996490165425157,1.742240315958444,B
0.040817306122449,6.75232653061224,-1.3286331564884049,1.5955392498189258,1.780604022468474,B
0.040817306122449,6.89424489795918,-1.302158849367281,1.5914502649685442,1.816362022337061,B
0.040817306122449,7.03616326530612,-1.2767652987543392,1.5873834983049555,1.8497937590472888,B
0.040817306122449,7.17808163265306,-1.252385824036089,1.5833402585719611,1.8811380051392048,B
0.040817306122449,7.32,-1.2289583565903133,1.5793217493693354,1.9106002214093232,B
0.081633612244898,0.366,-0.6364837160863172,1.452325902827459,3.036444863051425,B
0.081633612244898,0.507918367346939,-0.7064636223018823,1.5012264851248296,2.9767380963017596,B
0.081633612244898,0.649836734693878,-0.7759387506462935,1.5282536215402307,2.916316646780878,B
0.081633612244898,0.791755102040816,-0.8451428566658945,1.544134853221232,2.85504925942815,B
0.081633612244898,0.933673469387755,-0.914300541723856,1.5535264425493305,2.7928097259006583,B
0.081633612244898,1.07559183673469,-0.9836456486011182,1.5587806418460544,2.729463354002948,B
0.081633612244898,1.21751020408163,-1.0534262916150094,1.561216552321132,2.6648601614226175,B
0.081633612244898,1.35942857142857,-1.1239056885467384,1.5616329755121965,2.5988299607649683,B
0.081633612244898,1.50134693877551,-1.1953614074512904,1.5605432069556011,2.531177654599971,B
0.081633612244898,1.64326530612245,-1.268083651721564,1.5582931619039933,2.4616779353086744,B
0.081633612244898,1.78518367346939,-1.3423722948260068,1.5551253132162064,2.3900688375829677,B
0.081633612244898,1.92710204081633,-1.4185316596873971,1.5512154062786472,2.316043565890535,B
0.081633612244898,2.06902040816327,-1.4968611337046402,1.5466945656407949,2.239239923904808,B
0.081633612244898,2.2109387755102,-1.5776383170222767,1.5416631658873283,2.159226386968271,B
0.081633612244898,2.35285714285714,-1.6610891843352806,1.5361998223730564,2.075483481891708,B
0.081633612244898,2.49477551020408,-1.7473360851027349,1.5303673960968895,1.9873785138951137,B
0.081633612244898,2.63669387755102,-1.836308913962705,1.5242171040547174,1.8941306583373936,B
0.081633612244898,2.77861224489796,-1.9275972613505967,1.5177913930984328,1.7947619450848245,B
0.081633612244898,2.9205306122449,-2.0202144739172527,1.5111259888433943,1.6880271563369422,B
0.081633612244898,3.06244897959184,-2.1122488480924395,1.504251379786786,1.5723118772975404,B
0.081633612244898,3.20436734693878,-2.200422457165608,1.4971939089324775,1.445482362555604,B
0.081633612244898,3.34628571428571,-2.279720446524481,1.4899765880216254,1.304664779874238,B
0.081633612244898,3.48820408163265,-2.343524314872508,1.4826197117723776,1.1459345952278257,B
0.081633612244898,3.63012244897959,-2.384873906469735,1.475141326264488,0.9639637043096064,B
0.081633612244898,3.77204081632653,-2.3989584459967097,1.4675575915174008,0.7520854771847088,B
0.081633612244898,3.91395918367347,-2.3854681384351912,1.459883063212191,0.505482052393065,B
0.081633612244898,4.05587755102041,-2.3487738801243236,1.452130918218212,0.2410797111799339,B
0.081633612244898,4.19779591836735,-2.2957601088341457,1.444313129989802,0.0661404837543535,B
0.081633612244898,4.33971428571429,-2.2332401266651627,1.4364406104017753,0.1385024540240994,B
0.081633612244898,4.48163265306122,-2.166514642917503,1.4285233432684177,0.3601015074667941,B
0.081633612244898,4.62355102040816,-2.099125861542934,1.4205704592728905,0.5839280614117162,B
0.081633612244898,4.7654693877551,-2.0331942075606344,1.4125903326206743,0.7740150336727655,B
0.081633612244898,4.90738775510204,-1.96986472353194,1.404590647798144,0.9320060952672882,B
0.081633612244898,5.04930612244898,-1.9096714881213055,1.3965784598168638,1.0646412663952105,B
0.081633612244898,5.19122448979592,-1.8527878086770224,1.3885602467969127,1.1777222190936294,B
0.081633612244898,5.33314285714286,-1.799184277584837,1.3805419562109729,1.2755717681213958,B
0.081633612244898,5.4750612244898,-1.7487242028382015,1.372529047333463,1.3613461031245222,B
0.081633612244898,5.61697959183673,-1.70121957852668,1.3645265256869756,1.4373718458514582,B
0.081633612244898,5.75889795918367,-1.6564631647287518,1.3565389817483178,1.505394477275492,B
0.081633612244898,5.90081632653061,-1.614246309982399,1.348570615313783,1.5667485456596495,B
0.081633612244898,6.04273469387755,-1.5743684749480016,1.340625272802088,1.6224730237071092,B
0.081633612244898,6.18465306122449,-1.5366418683741412,1.3327064643746906,1.6733902875861046,B
0.081633612244898,6.32657142857143,-1.5008933399752715,1.324817393232635,1.720161072406792,B
0.081633612244898,6.46848979591837,-1.4669647038999123,1.31696097657141,1.7633233930398573,B
0.081633612244898,6.61040816326531,-1.4347122193509607,1.3091398668638727,1.8033206289369668,B
0.081633612244898,6.75232653061224,-1.4040056656743871,1.3013564681774676,1.840522104475536,B
0.081633612244898,6.89424489795918,-1.3747272349109865,1.2936129635414997,1.8752384468236392,B
0.081633612244898,7.03616326530612,-1.3467703588513742,1.2859113185740971,1.9077332245268352,B
0.081633612244898,7.17808163265306,-1.3200386298718578,1.278253320121753,1.9382318121594984,B
0.081633612244898,7.32,-1.2944446812230566,1.270640536004206,1.9669283735474816,B
0.122449918367347,0.366,-0.6406699967434116,1.2433098654355188,3.036806965517116,B
0.122449918367347,0.507918367346939,-0.7122748669904257,1.306824562558631,2.9768402511043486,B
0.122449918367347,0.649836734693878,-0.7834567771654833,1.342309512698901,2.9161064888920065,B
0.122449918367347,0.791755102040816,-0.8544787911138669,1.3630417506593715,2.8544663149251908,B
0.122449918367347,0.933673469387755,-0.925590402592788,1.3749994819972975,2.791783821911371,B
0.122449918367347,1.07559183673469,-0.9970528084643728,1.381274884571593,2.727913452806443,B
0.122449918367347,1.21751020408163,-1.069148548878607,1.3836317112301548,2.662692885378565,B
0.122449918367347,1.35942857142857,-1.142186416458724,1.3831521364969277,2.59593759536938,B
0.122449918367347,1.50134693877551,-1.2165051840718717,1.3805390007270153,2.5274354817494538,B
0.122449918367347,1.64326530612245,-1.292477499899297,1.3762702271199423,2.4569407120802538,B
0.122449918367347,1.78518367346939,-1.370514442761228,1.370683441158444,2.3841661475574223,B
0.122449918367347,1.92710204081633,-1.451070735753046,1.364025042029683,2.3087736509466312,B
0.122449918367347,2.06902040816327,-1.5346500679162944,1.356479997746891,2.2303614148384567,B
0.122449918367347,2.2109387755102,-1.6218090604011175,1.3481906757870628,2.148447050038838,B
0.122449918367347,2.35285714285714,-1.713156602838953,1.339269119331029,2.0624446613155807,B
0.122449918367347,2.49477551020408,-1.8093415754303024,1.3298052942683,1.971633168254516,B
0.122449918367347,2.63669387755102,-1.9110142454818209,1.319872762336943,1.8751116633570497,B
0.122449918367347,2.77861224489796,-2.018730604084897,1.3095326660050628,1.7717351345115036,B
0.122449918367347,2.9205306122449,-2.13273628302928,1.298836584495708,1.6600197060081596,B
0.122449918367347,3.06244897959184,-2.2525045916984587,1.2878286118540685,1.537999444444751,B
0.122449918367347,3.20436734693878,-2.375806920440164,1.2765468945537524,1.403004787727372,B
0.122449918367347,3.34628571428571,-2.4970461597199876,1.265024785285265,1.2513140302393326,B
0.122449918367347,3.48820408163265,-2.605028480215931,1.25329171968079,1.0776111546837694,B
0.122449918367347,3.63012244897959,-2.682338840800434,1.241373889762167,0.8742396907114875,B
0.122449918367347,3.77204081632653,-2.7112897112016867,1.2292947684634317,0.6309016252360837,B
0.122449918367347,3.91395918367347,-2.6864224845498086,1.217075526049998,0.340401825016685,B
0.122449918367347,4.05587755102041,-2.619452619317654,1.204735356648747,0.0460914113411765,B
0.122449918367347,4.19779591836735,-2.5293072191693193,1.1922917493985228,-0.0294057412979204,B
0.122449918367347,4.33971428571429,-2.431239030993259,1.1797606963002505,0.1936760777252268,B
0.122449918367347,4.48163265306122,-2.3340521343630316,1.1671568965683137,0.4637034173675176,B
0.122449918367347,4.62355102040816,-2.241827532905409,1.1544938718998372,0.6900198111587179,B
0.122449918367347,4.7654693877551,-2.1560317576383077,1.1417841166017384,0.8727921986442819,B
0.122449918367347,4.90738775510204,-2.076870843102144,1.129039200119365,1.022656601919813,B
0.122449918367347,5.04930612244898,-2.004004255603334,1.1162698606445016,1.148176803577082,B
0.122449918367347,5.19122448979592,-1.9368904426017812,1.1034860861615194,1.25534060340833,B
0.122449918367347,5.33314285714286,-1.8749453952217163,1.0906971859806331,1.348310628857139,B
0.122449918367347,5.4750612244898,-1.8176109544186911,1.0779118546704671,1.4300423839322016,B
0.122449918367347,5.61697959183673,-1.764380678064544,1.0651382270035334,1.5026893702806143,B
0.122449918367347,5.75889795918367,-1.7148062813072056,1.0523839280109626,1.5678603355201728,B
0.122449918367347,5.90081632653061,-1.668495619939358,1.0396561243249591,1.6267844411958363,B
0.122449918367347,6.04273469387755,-1.625107349883571,1.0269615550544806,1.6804196796043938,B
0.122449918367347,6.18465306122449,-1.5843447065165388,1.014306577417862,1.7295258628557353,B
0.122449918367347,6.32657142857143,-1.5459494096175108,1.0016971924193006,1.7747149664234891,B
0.122449918367347,6.46848979591837,-1.509696178534916,0.9891390840990252,1.8164865993183656,B
0.122449918367347,6.61040816326531,-1.4753879166931867,0.976637642085175,1.855253579384959,B
0.122449918367347,6.75232653061224,-1.442851610304862,0.9641979898522022,1.891360670402596,B
0.122449918367347,6.89424489795918,-1.411934829995057,0.9518250019400624,1.9250985852050808,B
0.122449918367347,7.03616326530612,-1.3825028079458153,0.9395233297364736,1.9567145691881431,B
0.122449918367347,7.17808163265306,-1.354435970064748,0.9272974252877784,1.986420534257153,B
0.122449918367347,7.32,-1.327627837154874,0.9151515531820764,2.0143993987072433,B
0.163266224489796,0.366,-0.6441990097221983,1.0406842990315237,3.037174904390658,B
0.163266224489796,0.507918367346939,-0.717297717324692,1.1082202205040388,2.977014872007033,B
0.163266224489796,0.649836734693878,-0.7900566278383674,1.14721742162657,2.916031833203012,B
0.163266224489796,0.791755102040816,-0.8627553319375154,1.169885536434215,2.8540832631134765,B
0.163266224489796,0.933673469387755,-0.9356576400785296,1.182375394807811,2.7910267314702666,B
0.163266224489796,1.07559183673469,-1.0090407256962697,1.188064059486706,2.726708214207362,B
0.163266224489796,1.21751020408163,-1.0832077769487496,1.1889510392653817,2.6609551510100644,B
0.163266224489796,1.35942857142857,-1.1584957069784887,1.1862952043816462,2.593570750271365,B
0.163266224489796,1.50134693877551,-1.2352819999375284,1.1809298953626348,2.5243281125635195,B
0.163266224489796,1.64326530612245,-1.3139925399033243,1.173430231837601,2.4529633557098354,B
0.163266224489796,1.78518367346939,-1.3951115309274509,1.1642074185572333,2.379167041986382,B
0.163266224489796,1.92710204081633,-1.479194387181012,1.153564609753621,2.3025731088297094,B
0.163266224489796,2.06902040816327,-1.5668843744413288,1.141731412511084,2.222744264248497,B
0.163266224489796,2.2109387755102,-1.658933651534631,1.128886008352418,2.1391523088213127,B
0.163266224489796,2.35285714285714,-1.756228761708554,1.1151697441588333,2.0511511777096976,B
0.163266224489796,2.49477551020408,-1.859818861427108,1.100697044072277,1.9579392075999855,B
0.163266224489796,2.63669387755102,-1.9709397441224308,1.0855622967879903,1.8585051940996176,B
0.163266224489796,2.77861224489796,-2.091012576597434,1.0698447414646957,1.751549361537253,B
0.163266224489796,2.9205306122449,-2.2215577853802597,1.0536120054257383,1.6353644190010708,B
0.163266224489796,3.06244897959184,-2.363860495163668,1.036922707936439,1.5076512671092568,B
0.163266224489796,3.20436734693878,-2.517949888464757,1.019828409094921,1.3652249386931905,B
0.163266224489796,3.34628571428571,-2.6798190788801985,1.0023750943517695,1.203534164844814,B
0.163266224489796,3.48820408163265,-2.8350375128395777,0.9846043197949864,1.0158786424377386,B
0.163266224489796,3.63012244897959,-2.95014990187169,0.9665541113776136,0.7922811542660665,B
0.163266224489796,3.77204081632653,-2.981291260243942,0.9482596779435069,0.5192112545952645,B
0.163266224489796,3.91395918367347,-2.9182220304531437,0.9297539879207936,0.1925311017464004,B
0.163266224489796,4.05587755102041,-2.7981687068786485,0.9110682468430996,-0.0781945850858115,B
0.163266224489796,4.19779591836735,-2.6615968541224246,0.8922322878377971,0.0124776063778066,B
0.163266224489796,4.33971428571429,-2.529300566888758,0.8732748933321219,0.3101923677120839,B
0.163266224489796,4.48163265306122,-2.408244848917635,0.8542241180030462,0.5784942226680472,B
0.163266224489796,4.62355102040816,-2.299492289545761,0.8351074706607949,0.7916451454188324,B
0.163266224489796,4.7654693877551,-2.2021073499114845,0.8159521634828565,0.9625755296755104,B
0.163266224489796,4.90738775510204,-2.1146599877413292,0.7967852882208045,1.1031427285423363,B
0.163266224489796,5.04930612244898,-2.0357416664855847,0.7776339729380902,1.221456067641715,B
0.163266224489796,5.19122448979592,-1.96411612386629,0.758525519157119,1.3229635366895305,B
0.163266224489796,5.33314285714286,-1.898742117557495,0.7394875186364692,1.411415808140968,B
0.163266224489796,5.4750612244898,-1.8387551982944577,0.7205479505464454,1.4894762066141791,B
0.163266224489796,5.61697959183673,-1.783439725097235,0.7017352578926637,1.5590923899332072,B
0.163266224489796,5.75889795918367,-1.732201738604959,0.6830784022627666,1.6217263443223875,B
0.163266224489796,5.90081632653061,-1.684545765929488,0.664606905573769,1.6785007457107974,B
0.163266224489796,6.04273469387755,-1.6400558938470828,0.6463508451609259,1.730294906675174,B
0.163266224489796,6.18465306122449,-1.5983806878722675,0.628340860854597,1.7778094429364564,B
0.163266224489796,6.32657142857143,-1.5592212034728832,0.610608106058344,1.8216110511633392,B
0.163266224489796,6.46848979591837,-1.52232149703945,0.5931841870485339,1.8621641953542305,B
0.163266224489796,6.61040816326531,-1.487461064012476,0.5761010640194619,1.8998540358380296,B
0.163266224489796,6.75232653061224,-1.4544488282109624,0.5593909399093139,1.9350032886232875,B
0.163266224489796,6.89424489795918,-1.4231182829405085,0.5430861030146287,1.9678848876003088,B
0.163266224489796,7.03616326530612,-1.3933235704861686,0.5272187483971735,1.9987316063158345,B
0.163266224489796,7.17808163265306,-1.364936316468767,0.5118207728132432,2.027743452256454,B
0.163266224489796,7.32,-1.3378429860909964,0.4969235386972005,2.0550934896675126,B
0.204082530612245,0.366,-0.6472276881253428,0.8601986250461987,3.0375366230018805,B
0.204082530612245,0.507918367346939,-0.7217022784312552,0.9107872477067068,2.977234118024829,B
0.204082530612245,0.649836734693878,-0.7959231834103656,0.9431514594539476,2.9160522104530355,B
0.204082530612245,0.791755102040816,-0.8701761486688043,0.961813305090648,2.8538478825355154,B
0.204082530612245,0.933673469387755,-0.9447301974713164,0.9707615552241378,2.790474197196151,B
0.204082530612245,1.07559183673469,-1.0198683505938255,0.9726984962705364,2.72577034673893,B
0.204082530612245,1.21751020408163,-1.0959018277357968,0.9694122918650188,2.659555099984648,B
0.204082530612245,1.35942857142857,-1.1731791873996975,0.9621087228800982,2.591620991114861,B
0.204082530612245,1.50134693877551,-1.252094621317485,0.9516240265665052,2.5217280508715003,B
0.204082530612245,1.64326530612245,-1.33309741736495,0.938555209320414,2.449596306329199,B
0.204082530612245,1.78518367346939,-1.4167038945458337,0.9233405360362866,2.3748963091169037,B
0.204082530612245,1.92710204081633,-1.503512920299569,0.9063103655132224,2.297236806340643,B
0.204082530612245,2.06902040816327,-1.5942261049788111,0.8877201182150647,2.216148345710545,B
0.204082530612245,2.2109387755102,-1.689673706551499,0.8677722967978398,2.1310610228386175,B
0.204082530612245,2.35285714285714,-1.7908466952754027,0.8466315337364392,2.0412737371996235,B
0.204082530612245,2.49477551020408,-1.8989334639164015,0.8244351956061274,1.9459107507766744,B
0.204082530612245,2.63669387755102,-2.0153531893098267,0.8013010458701847,1.8438589109951145,B
0.204082530612245,2.77861224489796,-2.141759303237912,0.7773329389202088,1.7336745155920437,B
0.204082530612245,2.9205306122449,-2.279932951055388,0.7526251862480682,1.61344109361191,B
0.204082530612245,3.06244897959184,-2.4313331798842293,0.7272660089714795,1.4805453320721702,B
0.204082530612245,3.20436734693878,-2.5956459483279493,0.7013403574214544,1.3313127545214465,B
0.204082530612245,3.34628571428571,-2.7666713256432405,0.6749322982710897,1.160400922429741,B
0.204082530612245,3.48820408163265,-2.9230221603990265,0.6481270931703645,0.959800093949195,B
0.204082530612245,3.63012244897959,-3.0191881396311966,0.6210130552256731,0.7174741474806102,B
0.204082530612245,3.63012244897959,-3.0191881396311966,0.6210130552256731,0.7174741474806102,B
0.204082530612245,3.63012244897959,-3.0191881396311966,0.6210130552256731,0.7174741474806102,B
0.204082530612245,3.63012244897959,-3.0191881396311966,0.6210130552256731,0.7174741474806102,B
0.204082530612245,3.63012244897959,-3.0191881396311966,0.6210130552256731,0.7174741474806102,B
0.204082530612245,3.63012244897959,-3.0191881396311966,0.6210130552256731,0.7174741474806102,B
0.204082530612245,3.63012244897959,-3.0191881396311966,0.6210130552256731,0.7174741474806102,B
0.204082530612245,3.63012244897959,-3.0191881396311966,0.6210130552256731,0.7174741474806102,B
0.204082530612245,3.77204081632653,-3.0109653951666213,0.5936832232284576,0.4182956311877185,B
0.204082530612245,3.91395918367347,-2.911179587271532,0.5662368978078399,0.0741149721380081,B
0.204082530612245,4.05587755102041,-2.7713383867618355,0.5387810112916387,-0.1004352738861295,B
0.204082530612245,4.05587755102041,-2.7713383867618355,0.5387810112916387,-0.1004352738861295,B
0.204082530612245,4.19779591836735,-2.6278036738053645,0.5114313143007038,0.1247005020671486,B
0.204082530612245,4.33971428571429,-2.494734859315528,0.484313322633941,0.4321530573591435,B
0.204082530612245,4.48163265306122,-2.3753631600818133,0.4575629305945028,0.6832422836238287,B
0.204082530612245,4.62355102040816,-2.2690977918087443,0.4313266917054437,0.881102820404521,B
0.204082530612245,4.7654693877551,-2.174328333157082,0.4057614136221559,1.040693514821203,B
0.204082530612245,4.90738775510204,-2.0893659139026104,0.3810332563458718,1.1728875324070114,B
0.204082530612245,5.04930612244898,-2.0127158808954606,0.357315992505506,1.2848741025947066,B
0.204082530612245,5.19122448979592,-1.9431265122280672,0.3347884137895502,1.3814760498529115,B
0.204082530612245,5.33314285714286,-1.879568736307128,0.3136308380779746,1.4660345172534823,B
0.204082530612245,5.4750612244898,-1.8211996895447504,0.2940207340423004,1.5409408963371525,B
0.204082530612245,5.61697959183673,-1.767327082765994,0.276127589863522,1.6079576819289318,B
0.204082530612245,5.75889795918367,-1.717379006894192,0.2601072508842876,1.6684174067571305,B
0.204082530612245,5.90081632653061,-1.6708796771583725,0.2460960994272461,1.7233499165943036,B
0.204082530612245,6.04273469387755,-1.6274303210705363,0.2342054188877125,1.7735664402129614,B
0.204082530612245,6.18465306122449,-1.5866942308720815,0.2245165933176891,1.8197166338794464,B
0.204082530612245,6.32657142857143,-1.548385050024376,0.2170773947433867,1.8623283587111403,B
0.204082530612245,6.46848979591837,-1.5122575944043766,0.2118998832049856,1.9018359891632424,B
0.204082530612245,6.61040816326531,-1.4781005690690256,0.2089600861884924,1.9386010313392512,B
0.204082530612245,6.75232653061224,-1.4457307858044877,0.2081995047740221,1.9729273764484416,B
0.204082530612245,6.89424489795918,-1.4149885264814033,0.2095282945851666,2.005072791127418,B
0.204082530612245,7.03616326530612,-1.3857338003949644,0.2128297985361342,2.035257695279396,B
0.204082530612245,7.17808163265306,-1.3578432973567516,0.2179660070292167,2.0636719638390124,B
0.204082530612245,7.32,-1.3312079179581844,0.2247833896642536,2.090480229993453,B
0.244898836734694,0.366,-0.6498635986843251,0.7313897563165571,3.03788599706357,B
0.244898836734694,0.507918367346939,-0.7256088560588684,0.7323287875972991,2.9774802809739325,B
0.244898836734694,0.649836734693878,-0.8011896449227552,0.7384436130700189,2.9161401837724763,B
0.244898836734694,0.791755102040816,-0.8768895376196245,0.7405885611954299,2.853723536345165,B
0.244898836734694,0.933673469387755,-0.9529749536190426,0.7371524236573667,2.7900801695793027,B
0.244898836734694,1.07559183673469,-1.029725682435468,0.7284281621479262,2.725043689496641,B
0.244898836734694,1.21751020408163,-1.1074492965246951,0.7150897491413575,2.6584253853988407,B
0.244898836734694,1.35942857142857,-1.186490303150577,0.6977924903688175,2.590008376014161,B
0.244898836734694,1.50134693877551,-1.267238036664832,0.6770858654900306,2.5195410167754337,B
0.244898836734694,1.64326530612245,-1.3501350814624045,0.6534123770888408,2.4467288447392637,B
0.244898836734694,1.78518367346939,-1.435687152353031,0.6271273071145315,2.371224288895871,B
0.244898836734694,1.92710204081633,-1.5244748467797706,0.5985206318388562,2.292613176411058,B
0.244898836734694,2.06902040816327,-1.617167062171256,0.5678364549031125,2.2103966763808645,B
0.244898836734694,2.2109387755102,-1.714534623574625,0.5352895797922401,2.1239666423853056,B
0.244898836734694,2.35285714285714,-1.8174597102928485,0.501079755430249,2.032571316392772,B
0.244898836734694,2.49477551020408,-1.926929841364503,0.46540456596936,1.935266515153343,B
0.244898836734694,2.63669387755102,-2.0439886329704136,0.4284716850256892,1.8308445076500517,B
0.244898836734694,2.77861224489796,-2.169576408545846,0.3905110957927836,1.7177275275347783,B
0.244898836734694,2.9205306122449,-2.3041017363456686,0.3517876522722968,1.5938035103532084,B
0.244898836734694,3.06244897959184,-2.446384457983392,0.3126140438490352,1.4561645157939078,B
0.244898836734694,3.20436734693878,-2.5912782885575183,0.2733637891325935,1.3006772404062754,B
0.244898836734694,3.34628571428571,-2.725325703984131,0.2344833193435949,1.1212649204818252,B
0.244898836734694,3.48820408163265,-2.822934718705238,0.1965013620899238,0.9087520717594388,B
0.244898836734694,3.63012244897959,-2.854538218504632,0.1600329085229247,0.6496036008990498,B
0.244898836734694,3.77204081632653,-2.8122303222834235,0.1257741178724609,0.3303647306938448,B
0.244898836734694,3.91395918367347,-2.718815914104635,0.0944840988402179,-0.0010359946631087,B
0.244898836734694,4.05587755102041,-2.6041554229957993,0.0669501976695548,-0.0398129024523365,B
0.244898836734694,4.19779591836735,-2.4873480430810813,0.0439359061545761,0.248710611847915,B
0.244898836734694,4.33971428571429,-2.376867425682559,0.0261150491828969,0.5415456217756636,B
