sigma,vial_number,time_min,mass_g,permeate_concentration_mM,retentate_concentration_mM
0.1,1,11.519448416666668,1.045445407422513,1.7460536650802012,23.31762674762732
0.1,1,11.916666666666666,1.0812947339426533,1.7672650413996385,23.594518285256996
0.1,2,12.25,1e-06,1.7672650413996385,23.594518285256996
0.1,2,12.6444405,0.035587065193781964,1.7885432125794092,23.869294844875224
0.1,2,13.038892833333334,0.07116164964999215,1.8100079012647303,24.14390123600354
0.1,2,13.433333333333334,0.10672263719833458,1.8316325080882552,24.418321242237862
0.1,2,13.827773833333334,0.1422711118393982,1.853395787687981,24.69256334024538
0.1,2,14.222226166666667,0.1778081551193096,1.8752794648642592,24.966635971795768
0.1,2,14.616666666666667,0.21333165023741152,1.8972658433368166,25.240522911522497
0.1,2,15.011107166666667,0.24884267757206854,1.9193414094465284,25.514232584592044
0.1,2,15.4055595,0.2843423153856368,1.941494570518355,25.787773386085526
0.1,2,15.8,0.3198284472457006,1.963713388666833,26.06112909587205
0.1,2,16.1944405,0.3553021507828848,1.985989351507263,26.3343081000508
0.1,2,16.588892833333333,0.39076450173195204,2.0083151895143123,26.60731875776563
0.1,2,16.983333333333334,0.426213384672773,2.030682690718348,26.880144863278307
0.1,2,17.377773833333332,0.4616498750548485,2.053086579030184,27.152794771676838
0.1,2,17.772226166666666,0.49707504657549434,2.075522382749766,27.42527681313671
0.1,2,18.166666666666668,0.5324867852417645,2.097984301675169,27.69757480221135
0.1,2,18.561107166666666,0.5678861646896427,2.12046915466735,27.969697068204223
0.1,2,18.9555595,0.6032742568971586,2.1429742813563726,28.24165191684604
0.1,2,19.35,0.6386489495652934,2.1654954432889406,28.513423186774453
0.1,2,19.7444405,0.67401131475543,2.1880308159303206,28.785019184905284
0.1,2,20.138892833333333,0.7093624229332406,2.21057891198905,29.05644819546658
0.1,2,20.533333333333335,0.7447001636645575,2.23313650474334,29.327694083610403
0.1,2,20.927773833333333,0.7800256075918267,2.255702648441719,29.598765136078164
0.1,2,21.322226166666667,0.8153398238033261,2.2782766157751997,29.869669617514152
0.1,2,21.716666666666665,0.8506407038386667,2.3008558357249376,30.140391421133568
0.1,2,22.111107166666667,0.8859293170231436,2.323439931985832,30.410938814950597
0.1,2,22.5055595,0.9212067311560231,2.346028669764146,30.681320045282394
0.1,2,22.9,0.956470839819499,2.3686199032004067,30.951519034385555
0.1,2,23.2944405,0.9917227110886193,2.391213625100374,31.221544032498283
0.1,2,23.688892833333334,1.0269634115318604,2.413809919944968,31.491403268438386
0.1,2,24.083333333333332,1.062190836816826,2.436406917692963,31.761080694112778
0.1,3,24.666666666666668,1e-06,2.436406917692963,31.761080694112778
0.1,3,25.174994916666666,0.0453794525742309,2.4655293881139406,32.10833450802776
0.1,3,25.68333841666667,0.09073901432581088,2.4946530170168586,32.45531079449371
0.1,3,26.191666666666666,0.13607698486576092,2.5237754701672324,32.80198903577987
0.1,3,26.699994916666665,0.1813947454201106,2.5528971307412167,33.148379931957344
0.1,3,27.208338416666667,0.22669367473969346,2.5820184620910003,33.494494147904945
0.1,3,27.716666666666665,0.2719710759172787,2.6111373738691905,33.84031121539533
0.1,3,28.224994916666667,0.31722832821882585,2.6402544523274702,34.18584180663138
0.1,3,28.733338416666665,0.36246680845340445,2.6693703299784213,34.531096558883945
0.1,3,29.241666666666667,0.40768382321784524,2.6984830580068486,34.87605505374635
0.1,3,29.749994916666665,0.4528807498513554,2.7275933402063766,35.22072793602695
0.1,3,30.258338416666668,0.49805896324994614,2.7567019069989382,35.56512581579678
0.1,3,30.766666666666666,0.5432157735230244,2.785806891857562,35.909228324590906
0.1,3,31.274994916666667,0.5883525561047782,2.8149090665983,36.253046080132144
0.1,3,31.783338416666666,0.6334706839972115,2.8440092182937873,36.5965896655626
0.1,3,32.291666666666664,0.6785674708228521,2.873105528395329,36.93983876236677
0.1,3,32.79999491666667,0.7236442901258847,2.9021988080554326,37.28280396139548
0.1,3,33.308338416666665,0.7687025130277583,2.9312898770922042,37.62549581905314
0.1,3,33.81666666666667,0.8137394566600639,2.9603769450546356,37.96789406671604
0.1,3,34.32499491666667,0.8587564926881002,2.9894608458044987,38.31000926852104
0.1,3,34.83333841666667,0.9037549903629584,3.018542418046481,38.65185195427984
0.1,3,35.34166666666667,0.9487322703185873,3.047619887901748,38.99340190516518
0.1,3,35.84999491666667,0.9936897023502449,3.0766941022979473,39.3346696587257
0.1,3,36.35833841666667,1.0386286538469676,3.105765910786872,39.67566571829848
0.1,3,36.86666666666667,1.0835464489368343,3.1348335493769715,40.0163699147357
0.1,3,37.374994916666665,1.1284444555525832,3.1638978724653395,40.356792759104756
0.1,3,37.88333841666667,1.17332403922839,3.1929597357842545,40.69694472837034
0.1,3,38.391666666666666,1.218182527577369,3.222017381350638,41.0368057029348
0.1,3,38.899994916666664,1.2630212866764814,3.251071667781053,41.376386167480135
0.1,3,39.408338416666666,1.3078416802115835,3.2801234542776174,41.71569657269167
0.1,3,39.916666666666664,1.352641039271244,3.309170986614497,42.05471684838568
0.1,4,40.5,1e-06,3.309170986614497,42.05471684838568
0.1,4,41.116660499999995,0.054318821565327295,3.344403471584217,42.46557585172865
0.1,4,41.73333950000001,0.1086093640397368,3.379631589289631,42.87603615856241
0.1,4,42.35,0.1628694058522683,3.4148532895319406,43.28607365071406
0.1,4,42.966660499999996,0.2171006105682197,3.4500696777443576,43.69570113769228
0.1,4,43.5833395,0.27130463824601664,3.4852818468892792,44.10493137914512
0.1,4,44.2,0.3254782723573628,3.5204877119249987,44.51374032859616
0.1,4,44.816660500000005,0.37962317372523685,3.555688348931918,44.92214075656384
0.1,4,45.433339499999995,0.4337409996767445,3.590884827110427,45.330145383862394
0.1,4,46.05,0.48782853870285536,3.626075043567253,45.73773023537919
0.1,4,46.6666605,0.5418874488900552,3.661260058752792,46.144908042725284
0.1,4,47.283339500000004,0.5959193848407591,3.6964409291699813,46.55169148797529
0.1,4,47.9,0.6499211400444935,3.7316155429951596,46.95805666708597
0.1,4,48.51666050000001,0.7038943698591404,3.766784952251604,47.36401627287316
0.1,4,49.1333395,0.7578407261707067,3.801950206553661,47.76958294878963
0.1,4,49.75,0.8117570074480159,3.8371091898365015,48.17473286158769
0.1,4,50.366660499999995,0.8656448663292952,3.8722629494792575,48.57947866541517
0.1,4,50.98333950000001,0.9195059519932725,3.9074125312590238,48.983832965232814
0.1,4,51.6,0.9733370678696043,3.9425558173380577,49.38777199832594
0.1,4,52.2166605,1.0271398638863476,3.9776938524390357,49.79130838030924
0.1,4,52.833339499999994,1.080915986524502,4.012827680105211,50.19445467778723
0.1,4,53.45,1.1346622441565495,4.047955182027664,50.59718719832219
