Lp,B,sigma,Obj_mass,Obj_concentration,Obj_retentate_concentration
0.5,8.793103862068964,0.6666666666666666,3.4619898133483376,2.8146717075850938,4.85933076526787
0.5,8.793103862068964,0.7777777777777777,3.4620019827397743,2.8146830890629158,4.859342506926489
0.5,8.793103862068964,0.8888888888888888,3.462014146780293,2.8146944676398196,4.859354244955516
0.5,8.793103862068964,1.0,3.4620263054739815,2.8147058433171344,4.85936597935702
0.5,9.310345206896551,0.0,3.4619166844009412,2.813496240248705,4.8592902578898425
0.5,9.310345206896551,0.1111111111111111,3.4619282490596928,2.813507209744356,4.8593014127831795
0.5,9.310345206896551,0.2222222222222222,3.4619398088771693,2.8135181765595756,4.859312564392947
0.5,9.310345206896551,0.3333333333333333,3.4619513638568975,2.8135291406955445,4.859323712720928
0.5,9.310345206896551,0.4444444444444444,3.4619629140024,2.813540102153442,4.859334857768906
0.5,9.310345206896551,0.5555555555555556,3.461974459317197,2.8135510609344467,4.85934599953866
0.5,9.310345206896551,0.6666666666666666,3.4619859998048037,2.8135620170397364,4.859357138031969
0.5,9.310345206896551,0.7777777777777777,3.4619975354687327,2.8135729704704877,4.85936827325061
0.5,9.310345206896551,0.8888888888888888,3.4620090663124925,2.813583921227878,4.859379405196358
0.5,9.310345206896551,1.0,3.4620205923395875,2.8135948693130817,4.8593905338709895
0.5,9.827586551724137,0.0,3.4619166844009412,2.812495630437471,4.85931734332757
0.5,9.827586551724137,0.1111111111111111,3.461927675318028,2.812506199030396,4.859327949476577
0.5,9.827586551724137,0.2222222222222222,3.4619386618522894,2.8125167651464893,4.859338552650085
0.5,9.827586551724137,0.3333333333333333,3.4619496440067694,2.8125273287867976,4.859349152849635
0.5,9.827586551724137,0.4444444444444444,3.4619606217845136,2.81253788995237,4.85935975007677
0.5,9.827586551724137,0.5555555555555556,3.461971595188559,2.8125484486442525,4.859370344333027
0.5,9.827586551724137,0.6666666666666666,3.461982564221944,2.8125590048634925,4.859380935619945
0.5,9.827586551724137,0.7777777777777777,3.4619935288877013,2.812569558611136,4.859391523939061
0.5,9.827586551724137,0.8888888888888888,3.4620044891888613,2.8125801098882266,4.859402109291909
0.5,9.827586551724137,1.0,3.462015445128452,2.812590658695809,4.859412691680026
0.5,10.344827896551724,0.0,3.4619166844009412,2.8115868686089076,4.859341904120545
0.5,10.344827896551724,0.1111111111111111,3.4619271558036164,2.8115970624813533,4.8593520129567995
0.5,10.344827896551724,0.2222222222222222,3.4619376232197863,2.811607254058982,4.859362119084247
0.5,10.344827896551724,0.3333333333333333,3.4619480866521,2.8116174433427292,4.859372222504232
0.5,10.344827896551724,0.4444444444444444,3.4619585461032023,2.8116276303335286,4.859382323218096
0.5,10.344827896551724,0.5555555555555556,3.4619690015757367,2.8116378150323156,4.859392421227178
0.5,10.344827896551724,0.6666666666666666,3.4619794530723436,2.8116479974400224,4.859402516532817
0.5,10.344827896551724,0.7777777777777777,3.4619899005956616,2.811658177557582,4.85941260913635
0.5,10.344827896551724,0.8888888888888888,3.462000344148325,2.8116683553859265,4.859422699039116
0.5,10.344827896551724,1.0,3.4620107837329686,2.811678530925987,4.859432786242449
0.5,10.86206924137931,0.0,3.4619166844009412,2.8107578676112226,4.859364276637735
0.5,10.86206924137931,0.1111111111111111,3.461926683176821,2.810767710770758,4.85937393268774
0.5,10.86206924137931,0.2222222222222222,3.4619366783111207,2.8107775517987212,4.8593835862613455
0.5,10.86206924137931,0.3333333333333333,3.4619466698061583,2.8107873906959497,4.859393237359726
0.5,10.86206924137931,0.4444444444444444,3.4619566576642473,2.8107972274632793,4.859402885984055
0.5,10.86206924137931,0.5555555555555556,3.461966641887701,2.810807062101546,4.859412532135508
0.5,10.86206924137931,0.6666666666666666,3.46197662247883,2.8108168946115866,4.859422175815255
0.5,10.86206924137931,0.7777777777777777,3.461986599439943,2.810826724994235,4.85943181702447
0.5,10.86206924137931,0.8888888888888888,3.461996572773345,2.8108365532503257,4.859441455764324
0.5,10.86206924137931,1.0,3.462006542481341,2.8108463793806933,4.859451092035986
0.5,11.379310586206897,0.0,3.4619166844009412,2.809998572067191,4.859384740148555
0.5,11.379310586206897,0.1111111111111111,3.4619262513651456,2.8100080865179993,4.859393982216739
0.5,11.379310586206897,0.2222222222222222,3.4619358149898143,2.8100175989841056,4.85940322201227
0.5,11.379310586206897,0.3333333333333333,3.461945375276983,2.8100271094662634,4.859412459536184
3.913793103448276,9.310345206896551,0.4444444444444444,2.788214974031449,2.1054677833777364,3.976543433743512
3.913793103448276,9.310345206896551,0.5555555555555556,2.7917051332832172,2.106565415680928,3.9788754001673974
3.913793103448276,9.310345206896551,0.6666666666666666,2.79515974148225,2.1076601238741555,3.9811991567747835
3.913793103448276,9.310345206896551,0.7777777777777777,2.7985791305294647,2.108751907195886,3.9835145502128304
3.913793103448276,9.310345206896551,0.8888888888888888,2.8019636412545945,2.1098407652195137,3.9858214373917407
3.913793103448276,9.310345206896551,1.0,2.8053136221836583,2.1109266978429417,3.9881196850153406
3.913793103448276,9.827586551724137,0.0,2.7738925796610654,2.081606034966818,3.9697963374857634
3.913793103448276,9.827586551724137,0.1111111111111111,2.7773761919420332,2.082711215095324,3.972059530103228
3.913793103448276,9.827586551724137,0.2222222222222222,2.7808258820488323,2.083813684508515,3.9743155213289407
3.913793103448276,9.827586551724137,0.3333333333333333,2.784241903762266,2.0849134375032845,3.976564147297741
3.913793103448276,9.827586551724137,0.4444444444444444,2.7876245234670463,2.0860104688241887,3.9788052542193197
3.913793103448276,9.827586551724137,0.5555555555555556,2.790974018740497,2.08710477365003,3.9810386979338097
3.913793103448276,9.827586551724137,0.6666666666666666,2.7942906770521296,2.0881963475808694,3.9832643434862076
3.913793103448276,9.827586551724137,0.7777777777777777,2.797574794565848,2.08928518662539,3.9854820647187954
3.913793103448276,9.827586551724137,0.8888888888888888,2.8008266750370754,2.0903712871887192,3.9876917438809265
3.913793103448276,9.827586551724137,1.0,2.804046628797787,2.09145464606054,3.9898932712552733
3.913793103448276,10.344827896551724,0.0,2.7738925796610654,2.0634364089234607,3.9722540833064754
3.913793103448276,10.344827896551724,0.1111111111111111,2.7772365189776247,2.0645347744931493,3.974425148941452
3.913793103448276,10.344827896551724,0.2222222222222222,2.780549059181824,2.065630639655224,3.976589307561256
3.913793103448276,10.344827896551724,0.3333333333333333,2.7838304297424865,2.066723995521035,3.978746423627301
3.913793103448276,10.344827896551724,0.4444444444444444,2.7870808707510277,2.0678148337035607,3.980896369880414
3.913793103448276,10.344827896551724,0.5555555555555556,2.790300631763992,2.068903146302936,3.983039026985564
3.913793103448276,10.344827896551724,0.6666666666666666,2.7934899707335314,2.069988925892406,3.9851742831912107
3.913793103448276,10.344827896551724,0.7777777777777777,2.7966491530194966,2.0710721655047113,3.987302034002725
3.913793103448276,10.344827896551724,0.8888888888888888,2.799778450477253,2.0721528586188676,3.9894221818692475
3.913793103448276,10.344827896551724,1.0,2.8028781406157584,2.0732309991473405,3.9915346358834882
3.913793103448276,10.86206924137931,0.0,2.7738925796610654,2.0464244206829885,3.9745319882250234
3.913793103448276,10.86206924137931,0.1111111111111111,2.777107609180781,2.047513769164672,3.976617835345193
3.913793103448276,10.86206924137931,0.2222222222222222,2.780293492142393,2.0486008272918514,3.9786970724315665
3.913793103448276,10.86206924137931,0.3333333333333333,2.783450436624727,2.0496855833052896,3.9807695866323263
3.913793103448276,10.86206924137931,0.4444444444444444,2.7865786597197975,2.0507680259892807,3.9828352719536078
3.913793103448276,10.86206924137931,0.5555555555555556,2.789678386576377,2.0518481446565398,3.984894028973018
3.913793103448276,10.86206924137931,0.6666666666666666,2.7927498495139407,2.0529259291335373,3.9869457645646436
3.913793103448276,10.86206924137931,0.7777777777777777,2.7957932872020512,2.0540013697462673,3.988990391635099
3.913793103448276,10.86206924137931,0.8888888888888888,2.798808943900641,2.055074457306406,3.9910278288701386
3.913793103448276,10.86206924137931,1.0,2.801797068756917,2.0561451830978905,3.99305800049147
